,scene_name,scene_id,scene_ver,th_BG,Layer.mean.of.Layer.1..unclassified,Layer.mean.of.Layer.2..unclassified,Layer.mean.of.Layer.3..unclassified,th_RL1,th_RL2,th_RL3,2,3,4,5,6,7,8,9,10,11,12
640,z SA_Vol Best.2850_1_u,9318B24A-68CF-11E8-9ECC-D89EF314B0B8,2,217,180.9979512,150.2871384,185.4068532,0.350301478,0.290864103,0.358834419,2,2,2,2,3,7,8,4,10,6,10
641,z SA_Vol Best.2850_Q1,9318B24B-68CF-11E8-9ECC-D89EF314B0B8,2,199,173.3349535,123.1445028,162.7329902,0.377461358,0.268164558,0.354374084,1,3,1,4,5,4,1,3,1,10,8
642,z SA_Vol Best.2850_Q2,9318B24C-68CF-11E8-9ECC-D89EF314B0B8,2,198,172.8382087,126.3998255,164.9383624,0.372354583,0.272309894,0.355335522,1,3,1,4,5,2,1,3,1,10,8
643,z SA_Vol Best.2850_Q3,9318B24D-68CF-11E8-9ECC-D89EF314B0B8,2,184,169.9604214,114.795915,155.8971959,0.385700803,0.260512867,0.35378633,1,1,1,4,5,4,4,6,2,2,1
644,z SA_Vol Best.2850_Q4,9318B24E-68CF-11E8-9ECC-D89EF314B0B8,2,177,162.2720879,107.5847933,147.5183514,0.388791848,0.257765159,0.353442993,1,1,4,5,1,1,7,6,8,3,11
645,z SA_Vol Best.3200_1_u,9318B24F-68CF-11E8-9ECC-D89EF314B0B8,2,203,163.5668379,116.3263863,154.1735249,0.376824159,0.267991931,0.355183909,1,1,1,4,5,4,4,9,1,10,8
646,z SA_Vol Best.3200_B,9318B250-68CF-11E8-9ECC-D89EF314B0B8,2,193,181.9253862,116.9941539,148.5692665,0.406547345,0.26144599,0.332006665,1,1,1,4,5,5,4,3,2,2,1
647,z SA_Vol Best.3200_C,9318B251-68CF-11E8-9ECC-D89EF314B0B8,2,194,178.8567325,110.3390842,143.0133683,0.413819832,0.255290929,0.330889239,1,1,1,4,1,4,4,6,2,8,1
648,z SA_Vol Best.3200_E,9318B252-68CF-11E8-9ECC-D89EF314B0B8,2,183,183.4414645,109.8533858,140.7872238,0.422596268,0.253070542,0.32433319,1,1,1,4,1,5,4,6,8,8,1
649,z SA_Vol Best.3200_Q1,9318B253-68CF-11E8-9ECC-D89EF314B0B8,2,173,147.3195413,88.70239309,126.6923349,0.406158659,0.244551705,0.349289635,1,1,4,5,2,1,2,2,5,9,4
650,z SA_Vol Best.3200_Q2,9318B254-68CF-11E8-9ECC-D89EF314B0B8,2,181,151.5231309,93.77755884,131.5380322,0.402090131,0.248853298,0.349056571,1,1,4,5,2,1,2,2,5,9,4
651,z SA_Vol Best.3200_Q3,9318B255-68CF-11E8-9ECC-D89EF314B0B8,2,174,155.5719821,94.04583437,128.6163693,0.411311267,0.248644459,0.340044275,1,1,4,5,2,1,2,2,5,9,4
652,z SA_Vol Best.3200_Q4,9318B256-68CF-11E8-9ECC-D89EF314B0B8,2,188,154.4751641,102.6757028,140.3929445,0.388573937,0.258275188,0.353150874,1,1,4,5,1,1,7,6,8,3,11
653,z SA_Vol Best.3255_1,9318B257-68CF-11E8-9ECC-D89EF314B0B8,2,208,190.5538417,139.7143324,166.0309599,0.383949575,0.281512344,0.334538081,2,3,2,2,3,7,8,5,10,6,10
654,z SA_Vol Best.3255_Q1,99273BC6-68CF-11E8-9ECC-D89EF314B0B8,2,193,179.5651183,121.3120719,155.1902064,0.393724962,0.265995931,0.340279107,1,1,1,4,5,4,4,3,2,2,1
655,z SA_Vol Best.3255_Q2,99273BC7-68CF-11E8-9ECC-D89EF314B0B8,2,191,164.916276,105.7850266,142.7176471,0.398908362,0.255878514,0.345213124,1,1,4,5,1,1,7,6,8,3,11
656,z SA_Vol Best.3255_Q3,99273BC8-68CF-11E8-9ECC-D89EF314B0B8,2,181,166.1236581,104.7453467,140.6584061,0.403675803,0.254528238,0.341795959,1,1,4,5,1,1,7,6,8,1,11
657,z SA_Vol Best.3255_Q4,99273BC9-68CF-11E8-9ECC-D89EF314B0B8,2,177,165.878162,110.3927132,147.8585155,0.391102729,0.260280744,0.348616528,1,1,4,5,1,4,7,6,8,3,11
658,z SA_Vol Worst.1722_1,99273BCA-68CF-11E8-9ECC-D89EF314B0B8,2,184,171.9238791,109.3960906,153.7109628,0.395199206,0.251467384,0.35333341,1,1,1,4,1,4,7,6,8,3,1
659,z SA_Vol Worst.1722_2,99273BCB-68CF-11E8-9ECC-D89EF314B0B8,2,196,189.4306105,126.4826931,169.4726748,0.390267991,0.260581679,0.34915033,1,3,2,1,6,2,1,5,7,7,7
660,z SA_Vol Worst.1722_4_u,99273BCC-68CF-11E8-9ECC-D89EF314B0B8,2,204,192.5359563,139.4306302,179.5165955,0.376426759,0.272600615,0.350972626,2,3,2,2,3,7,8,4,10,6,10
661,z SA_Vol Worst.1722_5_m,99273BCD-68CF-11E8-9ECC-D89EF314B0B8,2,197,182.2917244,121.8449774,167.9317824,0.386155252,0.258108689,0.355736059,1,3,1,1,5,2,1,3,7,7,7
662,z SA_Vol Worst.1722_8,99273BCE-68CF-11E8-9ECC-D89EF314B0B8,2,205,190.5276157,128.9597452,164.4953133,0.393666191,0.266455293,0.339878517,1,3,2,1,6,2,1,5,7,7,7
663,z SA_Vol Worst.1722_9,99273BCF-68CF-11E8-9ECC-D89EF314B0B8,2,198,191.6663425,130.308175,166.2751046,0.392558097,0.26688843,0.340553473,1,3,2,1,6,2,1,5,7,7,7
664,z SA_Vol Worst.1729_1,99273BD0-68CF-11E8-9ECC-D89EF314B0B8,2,202,190.4237459,136.9729578,175.2980858,0.378805888,0.272477377,0.348716735,2,3,2,2,3,7,8,5,10,6,10
665,z SA_Vol Worst.1729_2,99273BD1-68CF-11E8-9ECC-D89EF314B0B8,2,194,192.7205312,121.5104283,161.8715806,0.404787866,0.25521903,0.339993104,1,3,1,1,6,2,5,7,7,4,7
666,z SA_Vol Worst.1729_3,99273BD2-68CF-11E8-9ECC-D89EF314B0B8,2,197,180.918268,120.2901385,160.5659079,0.391789371,0.260495516,0.347715113,1,3,1,4,5,2,4,3,2,2,7
667,z SA_Vol Worst.1729_4_m,99273BD3-68CF-11E8-9ECC-D89EF314B0B8,2,214,213.0808086,160.0958415,195.3200288,0.374814518,0.281612624,0.343572858,2,2,3,3,4,3,3,8,4,5,2
668,z SA_Vol Worst.1729_5_u,99273BD4-68CF-11E8-9ECC-D89EF314B0B8,2,221,213.8105547,170.0501227,201.0288344,0.36555717,0.290738882,0.343703948,2,2,3,3,4,3,3,1,4,5,2
669,z SA_Vol Worst.1766_1,99273BD5-68CF-11E8-9ECC-D89EF314B0B8,2,213,211.4379905,157.5449672,190.8039319,0.37771158,0.281437401,0.340851019,2,2,3,3,4,6,6,8,3,11,12
670,z SA_Vol Worst.1766_2,99273BD6-68CF-11E8-9ECC-D89EF314B0B8,2,215,214.8917087,163.400176,191.7261062,0.376991099,0.286657928,0.336350974,2,2,3,3,4,3,3,8,4,5,2
671,z SA_Vol Worst.1766_4,99273BD7-68CF-11E8-9ECC-D89EF314B0B8,2,192,189.6078176,135.1811274,171.1546342,0.382317315,0.272573601,0.345109084,2,3,2,1,6,2,1,5,7,7,10
672,z SA_Vol Worst.1766_5,99273BD8-68CF-11E8-9ECC-D89EF314B0B8,2,191,187.3713956,129.9000769,166.325201,0.387453855,0.268612428,0.343933716,1,3,2,1,6,2,1,5,7,7,7
673,z SA_Vol Worst.1772_1,99273BD9-68CF-11E8-9ECC-D89EF314B0B8,2,200,200.4621155,142.6109555,180.7174482,0.382714288,0.272267157,0.345018555,2,3,2,2,3,7,8,4,10,6,9
674,z SA_Vol Worst.1772_2,99273BDA-68CF-11E8-9ECC-D89EF314B0B8,2,191,183.2520582,111.2940662,150.949813,0.411343949,0.249820609,0.338835442,1,1,1,4,5,5,4,3,2,2,1
675,z SA_Vol Worst.1772_3,99273BDB-68CF-11E8-9ECC-D89EF314B0B8,2,196,184.3818959,118.8913488,158.8123023,0.399021127,0.25729294,0.343685933,1,3,1,4,5,2,4,3,2,2,7
676,z SA_Vol Worst.1772_4,99273BDC-68CF-11E8-9ECC-D89EF314B0B8,2,198,184.0029722,123.1383032,165.7121993,0.389133171,0.26041535,0.350451478,1,3,1,1,6,2,1,3,7,7,7
677,z SA_Vol Worst.1772_5,99273BDD-68CF-11E8-9ECC-D89EF314B0B8,2,193,177.7485978,116.9447204,158.5147587,0.392200861,0.258037591,0.349761548,1,1,1,4,5,4,4,3,2,2,1
678,z SA_Vol Worst.1772_6,99273BDE-68CF-11E8-9ECC-D89EF314B0B8,2,205,186.749772,135.5465767,170.7199292,0.378790276,0.274933268,0.346276456,2,3,2,1,6,2,1,5,10,7,10
679,z SA_Vol Worst.1772_7,99273BDF-68CF-11E8-9ECC-D89EF314B0B8,2,198,183.5893615,131.9727556,167.9649083,0.379687901,0.272937703,0.347374396,1,3,2,1,6,2,1,5,7,7,7
680,z SA_Vol Worst.1791_1,99273BE0-68CF-11E8-9ECC-D89EF314B0B8,2,189,184.0274,121.86481,163.197617,0.392307378,0.259789923,0.347902699,1,3,1,1,5,2,1,3,2,2,7
681,z SA_Vol Worst.1791_2,99273BE1-68CF-11E8-9ECC-D89EF314B0B8,2,193,189.3526384,123.4337867,163.9065408,0.397221381,0.258937714,0.343840905,1,3,1,1,6,2,1,3,7,7,7
682,z SA_Vol Worst.1791_3,99273BE2-68CF-11E8-9ECC-D89EF314B0B8,2,192,187.7708447,126.6199952,165.7805603,0.391049622,0.263697495,0.345252883,1,3,1,1,6,2,1,5,7,7,7
683,z SA_Vol Worst.1791_4,99273BE3-68CF-11E8-9ECC-D89EF314B0B8,2,215,210.1957654,156.1597067,188.4212559,0.378883531,0.281482079,0.339634391,2,2,3,3,4,6,6,8,3,11,12
684,z SA_Vol Worst.1791_5,99273BE4-68CF-11E8-9ECC-D89EF314B0B8,2,204,207.6126029,150.6362704,187.9072654,0.380134156,0.275811732,0.344054112,2,2,3,2,3,6,6,8,3,11,12
685,z SA_Vol Worst.1825_1,99273BE5-68CF-11E8-9ECC-D89EF314B0B8,2,195,179.9414131,117.1446035,156.1034328,0.39705561,0.258489256,0.344455135,1,1,1,4,5,4,4,3,2,2,1
686,z SA_Vol Worst.1825_2,99273BE6-68CF-11E8-9ECC-D89EF314B0B8,2,183,167.5003639,104.8504254,143.5157944,0.40277428,0.252125151,0.345100568,1,1,4,5,1,1,7,6,8,1,11
687,z SA_Vol Worst.1825_3,99273BE7-68CF-11E8-9ECC-D89EF314B0B8,2,172,171.018859,104.8419894,142.2123931,0.409064351,0.250774216,0.340161433,1,1,4,5,1,1,7,6,8,1,11
688,z SA_Vol Worst.1825_4,99273BE8-68CF-11E8-9ECC-D89EF314B0B8,2,198,192.4611167,123.9651415,164.854702,0.399893477,0.257573334,0.342533189,1,3,2,1,6,2,1,5,7,7,7
689,z SA_Vol Worst.1825_5,99273BE9-68CF-11E8-9ECC-D89EF314B0B8,2,209,196.8589256,146.3263477,182.2197691,0.374680313,0.278501986,0.346817701,2,2,2,2,3,7,8,4,10,6,9
690,z SA_Vol Worst.1825_6,99273BEA-68CF-11E8-9ECC-D89EF314B0B8,2,197,181.8824091,124.3714968,158.136276,0.391658601,0.267816809,0.340524589,1,3,1,1,5,2,1,3,2,2,7
691,z SA_Vol Worst.1825_7,99273BEB-68CF-11E8-9ECC-D89EF314B0B8,2,192,181.0349357,119.64833,155.0383362,0.397248967,0.262546979,0.340204053,1,1,1,4,5,4,4,3,2,2,1
692,z SA_Vol Worst.1827_1,99273BEC-68CF-11E8-9ECC-D89EF314B0B8,2,206,202.3037649,147.2804057,181.5505295,0.380889753,0.277293887,0.341816359,2,2,2,2,3,7,8,4,10,6,9
693,z SA_Vol Worst.1827_2,99273BED-68CF-11E8-9ECC-D89EF314B0B8,2,213,213.6955778,168.7623664,196.7704995,0.36893143,0.291357181,0.33971139,2,2,3,3,4,3,3,1,4,5,2
694,z SA_Vol Worst.1827_3,99273BEE-68CF-11E8-9ECC-D89EF314B0B8,2,192,187.1957763,132.0824143,170.911106,0.381884667,0.269451853,0.34866348,1,3,2,1,6,2,1,5,7,7,7
695,z SA_Vol Worst.1827_4,99273BEF-68CF-11E8-9ECC-D89EF314B0B8,2,204,186.7782662,133.5780406,172.4460423,0.379012532,0.271058044,0.349929424,2,3,2,1,6,2,1,5,10,7,10
696,z SA_Vol Worst.1827_5,99273BF0-68CF-11E8-9ECC-D89EF314B0B8,2,201,189.8746866,134.7672926,172.6005451,0.381855287,0.271029299,0.347115415,2,3,2,1,6,2,1,5,10,7,10
697,z SA_Vol Worst.1844_1,99273BF1-68CF-11E8-9ECC-D89EF314B0B8,2,181,167.6472604,102.3266874,142.1378698,0.40680042,0.248298358,0.344901223,1,1,4,5,1,1,7,6,8,1,11
698,z SA_Vol Worst.1844_2,99273BF2-68CF-11E8-9ECC-D89EF314B0B8,2,196,177.2772672,116.9436672,156.7783643,0.393076592,0.259299,0.347624408,1,1,1,4,5,4,4,3,2,2,1
699,z SA_Vol Worst.1844_3,99273BF3-68CF-11E8-9ECC-D89EF314B0B8,2,190,177.2025651,116.9021598,157.3238881,0.392537292,0.258960457,0.348502252,1,1,1,4,5,4,4,3,2,2,1
700,z SA_Vol Worst.1844_4,99273BF4-68CF-11E8-9ECC-D89EF314B0B8,2,191,192.7538293,126.4051351,167.1145333,0.396389748,0.259946585,0.343663667,1,3,2,1,6,2,1,5,7,7,7
701,z SA_Vol Worst.1844_5,99273BF5-68CF-11E8-9ECC-D89EF314B0B8,2,210,200.5162114,146.3090753,179.9484979,0.380649564,0.277745551,0.341604885,2,2,2,2,3,7,8,4,10,6,9
702,z SA_Vol Worst.1861_1,99273BF6-68CF-11E8-9ECC-D89EF314B0B8,2,210,218.2166831,157.6195323,189.7212662,0.385843509,0.278697634,0.335458857,2,2,3,3,4,6,6,8,3,11,12
703,z SA_Vol Worst.1861_2,99273BF7-68CF-11E8-9ECC-D89EF314B0B8,2,211,212.4579156,160.7951358,186.8106278,0.379345998,0.287101524,0.333552478,2,2,3,3,4,6,6,8,3,11,12
704,z SA_Vol Worst.1861_3,9F31C247-68CF-11E8-9ECC-D89EF314B0B8,2,205,203.8464664,144.4198568,178.8802843,0.386697863,0.273965259,0.339336878,2,2,2,2,3,7,8,4,9,6,9
705,z SA_Vol Worst.1861_4,9F31C248-68CF-11E8-9ECC-D89EF314B0B8,2,206,204.6247507,143.7972943,177.3104202,0.389218403,0.273518004,0.337263593,2,2,2,2,3,7,8,4,9,6,9
706,z SA_Vol Worst.1861_5,9F31C249-68CF-11E8-9ECC-D89EF314B0B8,2,206,200.7268946,140.3087123,175.2230505,0.388810709,0.271779873,0.339409418,2,3,2,2,3,7,8,4,10,6,9
707,z SA_Vol Worst.1992_1,9F31C24A-68CF-11E8-9ECC-D89EF314B0B8,2,220,218.5106886,158.7697245,186.0129973,0.387916288,0.281859723,0.33022399,2,2,3,3,4,6,6,8,3,11,12
708,z SA_Vol Worst.1992_10,9F31C24B-68CF-11E8-9ECC-D89EF314B0B8,2,198,187.7273805,109.918106,141.5238698,0.427460108,0.250286374,0.322253517,1,1,1,4,1,5,4,7,6,8,6
709,z SA_Vol Worst.1992_11,9F31C24C-68CF-11E8-9ECC-D89EF314B0B8,2,204,197.5357019,123.7714331,157.1522203,0.412857853,0.258687455,0.328454692,1,3,2,1,6,2,5,7,7,4,3
710,z SA_Vol Worst.1992_2,9F31C24D-68CF-11E8-9ECC-D89EF314B0B8,2,212,211.7222053,158.5415985,190.193448,0.377766912,0.282879021,0.339354067,2,2,3,3,4,6,6,8,3,11,12
711,z SA_Vol Worst.1992_3,9F31C24E-68CF-11E8-9ECC-D89EF314B0B8,2,195,199.3621058,121.5566521,153.4753116,0.42024578,0.256235606,0.323518613,1,3,1,1,6,5,5,7,6,4,6
712,z SA_Vol Worst.1992_4,9F31C24F-68CF-11E8-9ECC-D89EF314B0B8,2,193,201.6900562,122.1282899,154.0846027,0.422031412,0.2555504,0.322418188,1,3,1,1,6,5,5,7,6,4,6
713,z SA_Vol Worst.1992_5,9F31C250-68CF-11E8-9ECC-D89EF314B0B8,2,204,201.7303392,124.8909607,158.9766894,0.415426636,0.257190028,0.327383335,1,3,2,1,6,2,5,7,7,4,3
714,z SA_Vol Worst.1992_6,9F31C251-68CF-11E8-9ECC-D89EF314B0B8,2,195,196.1105049,122.9904884,155.6918367,0.413044369,0.259040324,0.327915307,1,3,1,1,6,5,5,7,6,4,6
715,z SA_Vol Worst.1992_7,9F31C252-68CF-11E8-9ECC-D89EF314B0B8,2,197,198.1683904,122.5922604,155.8066305,0.415824582,0.257240195,0.326935223,1,3,1,1,6,5,5,7,6,4,6
716,z SA_Vol Worst.1992_8,9F31C253-68CF-11E8-9ECC-D89EF314B0B8,2,200,196.9022515,120.2523572,152.6060105,0.419154445,0.255986458,0.324859097,1,3,1,1,6,5,5,7,6,4,6
717,z SA_Vol Worst.1992_9,9F31C254-68CF-11E8-9ECC-D89EF314B0B8,2,200,189.667993,108.6600764,140.0048219,0.432703082,0.24789396,0.319402958,1,1,1,4,1,5,4,7,6,8,6
718,z SA_Vol Worst.2050_1,9F31C255-68CF-11E8-9ECC-D89EF314B0B8,2,222,218.2642278,153.1650925,174.6208173,0.399714628,0.28049639,0.319788981,2,2,3,3,4,6,6,8,3,11,12
719,z SA_Vol Worst.2050_2,9F31C256-68CF-11E8-9ECC-D89EF314B0B8,2,204,198.2905948,132.7800823,160.9815494,0.402986887,0.269849571,0.327163542,2,3,2,1,6,2,5,5,7,4,3
720,z SA_Vol Worst.2050_3,9F31C257-68CF-11E8-9ECC-D89EF314B0B8,2,196,189.8173874,122.7942575,151.2913986,0.409174697,0.264698107,0.326127196,1,3,1,1,6,5,5,7,6,4,6
721,z SA_Vol Worst.2050_5,9F31C258-68CF-11E8-9ECC-D89EF314B0B8,2,203,193.4134258,131.6742589,158.844054,0.399670884,0.272092629,0.328236487,1,3,2,1,6,2,5,5,7,7,3
722,z SA_Vol Worst.2100_1,9F31C259-68CF-11E8-9ECC-D89EF314B0B8,2,217,225.5714863,163.6347787,188.4162371,0.390517138,0.283290173,0.326192689,2,2,3,3,4,3,3,1,4,5,2
723,z SA_Vol Worst.2100_2,9F31C25A-68CF-11E8-9ECC-D89EF314B0B8,2,211,223.5248809,159.2732332,176.7285844,0.399489214,0.284657075,0.315853711,2,2,3,3,4,6,6,8,3,11,12
724,z SA_Vol Worst.2100_3,9F31C25B-68CF-11E8-9ECC-D89EF314B0B8,2,192,196.0152465,122.6719722,150.7392763,0.417563236,0.261323069,0.321113695,1,3,1,1,6,5,5,7,6,4,6
725,z SA_Vol Worst.2100_4,9F31C25C-68CF-11E8-9ECC-D89EF314B0B8,2,202,201.4162693,128.0681373,154.5147329,0.416150057,0.26460406,0.319245884,1,3,2,1,6,2,5,7,7,4,3
726,z SA_Vol Worst.2100_5,9F31C25D-68CF-11E8-9ECC-D89EF314B0B8,2,191,201.0580546,122.2006258,148.6853631,0.42602096,0.258930328,0.315048712,1,3,1,1,6,5,5,7,6,4,6
727,z SA_Vol Worst.2741_1,9F31C25E-68CF-11E8-9ECC-D89EF314B0B8,2,225,229.1614125,178.1542658,192.8106498,0.381855289,0.296861273,0.321283438,2,2,3,3,4,3,3,1,4,5,5
728,z SA_Vol Worst.2741_A,9F31C25F-68CF-11E8-9ECC-D89EF314B0B8,2,201,190.0592118,123.4714304,145.8326953,0.413744843,0.268788169,0.317466988,1,3,1,1,6,5,5,7,6,4,6
729,z SA_Vol Worst.2741_B,9F31C260-68CF-11E8-9ECC-D89EF314B0B8,2,193,189.8220965,125.3839316,146.7282293,0.410928814,0.271432416,0.31763877,1,3,1,1,6,5,5,7,6,4,6
730,z SA_Vol Worst.2741_C,9F31C261-68CF-11E8-9ECC-D89EF314B0B8,2,194,193.6560618,113.8489107,137.1640996,0.435506029,0.256030648,0.308463323,1,1,1,4,1,5,4,7,6,8,6
731,z SA_Vol Worst.2741_Q1,9F31C262-68CF-11E8-9ECC-D89EF314B0B8,2,191,200.7075436,137.8552714,158.5682858,0.403731618,0.277301644,0.318966739,2,3,2,1,6,2,5,5,7,4,3
732,z SA_Vol Worst.2741_Q3,9F31C263-68CF-11E8-9ECC-D89EF314B0B8,2,202,204.2342758,148.941839,169.7376374,0.390569716,0.284830602,0.324599681,2,2,2,2,3,7,8,4,9,6,9
733,z SA_Vol Worst.2858_A,9F31C264-68CF-11E8-9ECC-D89EF314B0B8,2,202,172.8102009,128.918432,154.9587513,0.378399331,0.282290329,0.339310339,1,3,1,4,5,4,1,3,1,10,8
734,z SA_Vol Worst.2858_B,9F31C265-68CF-11E8-9ECC-D89EF314B0B8,2,208,179.9991036,136.6297413,163.5846411,0.374831421,0.284518751,0.340649827,1,3,2,1,6,2,1,5,7,7,10
735,z SA_Vol Worst.2858_C,9F31C266-68CF-11E8-9ECC-D89EF314B0B8,2,206,174.3216896,129.9175465,157.7216653,0.377351609,0.281230611,0.34141778,1,3,1,1,5,2,1,3,1,10,8
736,z SA_Vol Worst.2858_Q1,9F31C267-68CF-11E8-9ECC-D89EF314B0B8,2,182,167.8339681,114.0445191,155.8324032,0.383435669,0.260547593,0.356016738,1,1,1,4,1,4,7,6,8,3,1
737,z SA_Vol Worst.2858_Q2,9F31C268-68CF-11E8-9ECC-D89EF314B0B8,2,197,171.3501986,122.993455,164.1757641,0.373703254,0.26824045,0.358056296,1,3,1,4,5,4,1,3,1,10,8
738,z SA_Vol Worst.2858_Q3,9F31C269-68CF-11E8-9ECC-D89EF314B0B8,2,201,166.2809926,121.794436,161.2633998,0.370057031,0.271052552,0.358890418,1,1,1,4,5,4,4,9,1,10,8
739,z SA_Vol Worst.2858_Q4,9F31C26A-68CF-11E8-9ECC-D89EF314B0B8,2,200,169.9772754,120.270888,160.3797224,0.37720097,0.266896239,0.355902791,1,1,1,4,5,4,4,3,1,10,8
740,z SA_Vol Worst.2944_1-001,9F31C26B-68CF-11E8-9ECC-D89EF314B0B8,2,211,174.6597762,135.6158131,167.5174727,0.365555279,0.283837971,0.35060675,1,3,2,1,6,2,1,5,10,10,10
741,z SA_Vol Worst.2944_1,9F31C26C-68CF-11E8-9ECC-D89EF314B0B8,2,219,179.5641987,160.5265295,185.3722476,0.341725691,0.305495414,0.352778894,2,2,3,2,3,6,6,8,10,11,12
742,z SA_Vol Worst.2944_2-001,9F31C26D-68CF-11E8-9ECC-D89EF314B0B8,2,199,170.4184832,127.5197339,161.7875142,0.370695986,0.277382198,0.351921816,1,3,1,4,5,4,1,3,1,10,8
743,z SA_Vol Worst.2944_2,9F31C26E-68CF-11E8-9ECC-D89EF314B0B8,2,211,170.5227955,147.382048,178.3227556,0.343638274,0.297004939,0.359356787,2,3,2,2,3,7,1,5,10,7,10
744,z SA_Vol Worst.2944_A,9F31C26F-68CF-11E8-9ECC-D89EF314B0B8,2,199,178.2200077,115.0504723,150.7949479,0.401337273,0.259084507,0.339578221,1,1,1,4,5,4,4,3,2,2,1
745,z SA_Vol Worst.2944_B,9F31C270-68CF-11E8-9ECC-D89EF314B0B8,2,187,170.6450841,106.3643562,140.22391,0.408991956,0.254927743,0.336080301,1,1,4,5,1,1,7,6,8,1,11
746,z SA_Vol Worst.2944_C,9F31C271-68CF-11E8-9ECC-D89EF314B0B8,2,190,166.8488016,101.9602312,138.4663935,0.409670682,0.250347123,0.339982195,1,1,4,5,1,1,7,6,8,1,11
747,z SA_Vol Worst.2944_Q1-001,9F31C272-68CF-11E8-9ECC-D89EF314B0B8,2,195,161.8955747,117.4000209,154.2628729,0.373411169,0.270782442,0.355806389,1,1,1,4,5,4,7,9,1,10,8
748,z SA_Vol Worst.2944_Q1,9F31C273-68CF-11E8-9ECC-D89EF314B0B8,2,205,156.5378426,133.7904065,168.9604916,0.340826649,0.291299121,0.36787423,1,3,1,4,5,4,1,9,1,10,8
749,z SA_Vol Worst.2944_Q2-001,9F31C274-68CF-11E8-9ECC-D89EF314B0B8,2,191,154.991126,111.5955365,148.5592523,0.373341325,0.268810393,0.357848282,1,1,4,5,1,4,7,9,8,3,11
750,z SA_Vol Worst.2944_Q2,9F31C275-68CF-11E8-9ECC-D89EF314B0B8,2,193,139.6337713,112.3578693,150.7637937,0.346696182,0.278972944,0.374330874,1,1,4,5,1,1,7,9,1,3,8
751,z SA_Vol Worst.2944_Q3-001,9F31C276-68CF-11E8-9ECC-D89EF314B0B8,2,187,155.3754861,106.2329032,142.3598789,0.384622997,0.262973386,0.352403617,1,1,4,5,1,1,7,6,8,3,11
752,z SA_Vol Worst.2944_Q3,9F31C277-68CF-11E8-9ECC-D89EF314B0B8,2,206,157.5979784,132.2898208,167.6941677,0.344414749,0.289106281,0.36647897,1,3,1,4,5,4,1,9,1,10,8
753,z SA_Vol Worst.2944_Q4-001,9F31C278-68CF-11E8-9ECC-D89EF314B0B8,2,185,151.2619765,107.2934381,146.7822918,0.373175192,0.26470135,0.362123458,1,1,4,5,1,1,7,9,8,3,11
754,z SA_Vol Worst.2944_Q4,9F31C279-68CF-11E8-9ECC-D89EF314B0B8,2,200,148.5465867,123.6167154,163.5538612,0.340924341,0.283708621,0.375367038,1,1,1,4,5,4,7,9,1,10,8
755,z SA_Vol Worst.2953_1,9F31C27A-68CF-11E8-9ECC-D89EF314B0B8,2,220,208.2135635,169.0924873,189.8820249,0.367097921,0.298124193,0.334777886,2,2,3,3,4,3,3,1,4,5,2
756,z SA_Vol Worst.2953_A,A53C7F3F-68CF-11E8-9ECC-D89EF314B0B8,2,179,166.3245376,100.1381536,136.6383455,0.412612528,0.248419489,0.338967983,1,1,4,5,1,1,7,6,8,1,11
757,z SA_Vol Worst.2953_B,A53C7F40-68CF-11E8-9ECC-D89EF314B0B8,2,189,170.5262521,108.1860601,145.0531386,0.402407161,0.255297028,0.342295811,1,1,4,4,1,4,7,6,8,3,11
758,z SA_Vol Worst.2953_C,A53C7F41-68CF-11E8-9ECC-D89EF314B0B8,2,187,171.542276,114.1430831,150.9591785,0.392864816,0.261409621,0.345725563,1,1,1,4,1,4,4,6,2,2,1
759,z SA_Vol Worst.2953_Q1,A53C7F42-68CF-11E8-9ECC-D89EF314B0B8,2,193,183.8915087,132.3745763,160.8337702,0.385436103,0.277456752,0.337107145,1,3,1,1,6,2,1,5,7,7,7
760,z SA_Vol Worst.2953_Q2,A53C7F43-68CF-11E8-9ECC-D89EF314B0B8,2,199,185.7300225,134.5516378,162.6079345,0.384622126,0.278638511,0.336739363,1,3,2,1,6,2,1,5,7,7,7
761,z SA_Vol Worst.2953_Q3,A53C7F44-68CF-11E8-9ECC-D89EF314B0B8,2,202,179.1446417,123.772259,156.1810836,0.390210038,0.269598785,0.340191177,1,3,1,4,5,2,1,3,2,10,7
762,z SA_Vol Worst.2953_Q4,A53C7F45-68CF-11E8-9ECC-D89EF314B0B8,2,190,176.6592207,120.3152401,148.8930871,0.396214574,0.26984525,0.333940175,1,1,1,4,5,4,4,3,2,2,1
763,z SA_Vol Worst.2992_1,A53C7F46-68CF-11E8-9ECC-D89EF314B0B8,2,225,209.8213381,177.9979803,191.2997239,0.36231124,0.307359916,0.330328844,2,2,3,3,4,3,3,1,4,5,2
764,z SA_Vol Worst.2992_2,A53C7F47-68CF-11E8-9ECC-D89EF314B0B8,2,214,193.9357676,143.3142087,165.8560981,0.385476895,0.284858832,0.329664273,2,3,2,2,3,7,8,4,10,6,10
765,z SA_Vol Worst.2992_A,A53C7F48-68CF-11E8-9ECC-D89EF314B0B8,2,201,188.3728115,127.3782328,151.8660917,0.402835561,0.272398556,0.324765882,1,3,1,1,6,2,5,7,7,4,7
